label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.713189,0.618287,-0.0,0.671779,0.584646,-0.01095,0.637622,0.517982,-0.013006,0.617322,0.466966,-0.016103,0.596085,0.449314,-0.017234,0.653226,0.464883,0.003755,0.663442,0.421418,-0.014759,0.66841,0.471459,-0.025984,0.669242,0.509201,-0.030052,0.680135,0.460613,0.003077,0.690558,0.422335,-0.018902,0.693897,0.487699,-0.025729,0.693321,0.529717,-0.024125,0.705121,0.460862,-0.001053,0.715937,0.428521,-0.022849,0.713728,0.491078,-0.02077,0.709,0.534052,-0.012244,0.728185,0.465194,-0.005886,0.735752,0.43168,-0.017871,0.731656,0.476142,-0.013551,0.724462,0.509904,-0.006193
A,0.712895,0.618315,-0.0,0.671776,0.584993,-0.011157,0.637607,0.519332,-0.013848,0.617618,0.466987,-0.017623,0.596842,0.447109,-0.01944,0.654067,0.462964,0.003272,0.661496,0.422448,-0.017068,0.668201,0.472434,-0.029705,0.671241,0.510859,-0.034404,0.681356,0.458362,0.002046,0.690606,0.422504,-0.021791,0.694549,0.489908,-0.029362,0.694432,0.532982,-0.027856,0.70664,0.458431,-0.002773,0.7162,0.430161,-0.026225,0.714018,0.49427,-0.024058,0.709428,0.536682,-0.015027,0.729818,0.462808,-0.008324,0.736652,0.432936,-0.021294,0.732594,0.478709,-0.016633,0.725596,0.511007,-0.008685
A,0.712449,0.616612,-0.0,0.670587,0.581376,-0.01052,0.636531,0.516276,-0.012565,0.616401,0.466678,-0.015701,0.596041,0.44803,-0.016784,0.654424,0.459289,0.004585,0.663337,0.420632,-0.01416,0.668546,0.470605,-0.02539,0.669907,0.507483,-0.029341,0.681884,0.456782,0.003512,0.691198,0.42284,-0.018947,0.694325,0.489796,-0.025656,0.69353,0.53062,-0.023711,0.707147,0.458397,-0.001086,0.716707,0.43148,-0.023768,0.714032,0.494421,-0.02162,0.70903,0.534596,-0.012701,0.730292,0.464426,-0.006267,0.736621,0.433376,-0.018783,0.73252,0.478418,-0.014182,0.725833,0.50979,-0.006366
A,0.711958,0.61839,-0.0,0.671049,0.581426,-0.010432,0.636793,0.515698,-0.012373,0.616333,0.466855,-0.015378,0.595457,0.449548,-0.0163,0.653794,0.465642,0.003438,0.663537,0.421212,-0.015094,0.667882,0.470199,-0.026014,0.668267,0.508149,-0.02985,0.681193,0.462121,0.002392,0.690764,0.421867,-0.019364,0.694175,0.486777,-0.025584,0.693717,0.528274,-0.023634,0.706577,0.462708,-0.002048,0.716359,0.429569,-0.023816,0.714397,0.492354,-0.021071,0.709704,0.534937,-0.012103,0.729831,0.467676,-0.007141,0.736457,0.433336,-0.019041,0.732323,0.476976,-0.014324,0.725245,0.509313,-0.006745
A,0.713063,0.619376,-0.0,0.672434,0.583443,-0.011894,0.63759,0.51779,-0.014726,0.616584,0.467768,-0.018206,0.595323,0.449224,-0.019537,0.653093,0.46621,0.000928,0.663743,0.421228,-0.018097,0.669059,0.469881,-0.02926,0.669268,0.507318,-0.033282,0.681147,0.461506,0.000573,0.692055,0.42206,-0.021868,0.695342,0.48799,-0.028135,0.693825,0.53074,-0.026184,0.706834,0.46137,-0.00318,0.717842,0.428629,-0.025702,0.715538,0.491692,-0.023168,0.710249,0.535229,-0.014203,0.729777,0.465967,-0.007619,0.737326,0.433139,-0.020386,0.733108,0.477783,-0.016082,0.725726,0.511041,-0.008598
A,0.713236,0.617362,-0.0,0.672045,0.582183,-0.011737,0.636984,0.515432,-0.014291,0.615977,0.465971,-0.017371,0.594677,0.449687,-0.018336,0.651752,0.464147,0.000419,0.66325,0.421639,-0.018757,0.669176,0.472954,-0.029572,0.669704,0.509555,-0.033409,0.680008,0.459997,-0.000187,0.691181,0.420519,-0.022704,0.695471,0.48802,-0.028377,0.694703,0.529612,-0.02593,0.706181,0.459711,-0.004198,0.717132,0.428896,-0.02689,0.71576,0.493588,-0.02381,0.710822,0.535325,-0.014511,0.730028,0.46439,-0.00887,0.736913,0.433279,-0.021528,0.733396,0.479897,-0.016815,0.72639,0.512279,-0.009143
A,0.711884,0.61691,-0.0,0.670525,0.580045,-0.010224,0.636641,0.514373,-0.012443,0.616575,0.465371,-0.015706,0.595751,0.449087,-0.017169,0.653607,0.464247,0.002391,0.663846,0.421636,-0.016169,0.669399,0.469049,-0.027487,0.67034,0.506475,-0.031697,0.681215,0.460485,0.001117,0.69184,0.422195,-0.020806,0.695656,0.487498,-0.027342,0.694978,0.530933,-0.025659,0.70646,0.460802,-0.003377,0.717565,0.429122,-0.025288,0.71566,0.492527,-0.022771,0.710744,0.53681,-0.013944,0.72931,0.466164,-0.008455,0.736874,0.433156,-0.020622,0.733128,0.477936,-0.015891,0.726082,0.511727,-0.008209
A,0.712648,0.622557,-0.0,0.671667,0.585955,-0.010645,0.637682,0.520371,-0.013033,0.617495,0.470204,-0.016414,0.596764,0.450396,-0.017744,0.65282,0.466442,0.00326,0.664931,0.421636,-0.015042,0.669859,0.470441,-0.026125,0.669746,0.508526,-0.030184,0.67952,0.462142,0.002419,0.692227,0.422078,-0.019097,0.695559,0.487153,-0.025476,0.694456,0.529575,-0.023742,0.704594,0.462498,-0.001771,0.717557,0.428272,-0.023041,0.714944,0.490609,-0.020487,0.709669,0.533897,-0.011841,0.727722,0.467547,-0.00664,0.736254,0.433305,-0.0183,0.732049,0.478129,-0.013653,0.72492,0.511549,-0.006132
A,0.712636,0.616532,-0.0,0.670928,0.582458,-0.010816,0.636683,0.516818,-0.013682,0.616629,0.466038,-0.017391,0.595784,0.448269,-0.019335,0.653853,0.460523,0.000813,0.662595,0.421196,-0.018093,0.669235,0.470226,-0.029518,0.671172,0.507474,-0.033804,0.681343,0.456413,-0.000338,0.691451,0.422445,-0.022602,0.695496,0.488519,-0.029165,0.694782,0.530951,-0.027541,0.706883,0.456875,-0.004625,0.717216,0.428541,-0.027042,0.715202,0.492788,-0.02439,0.710147,0.535317,-0.01549,0.730504,0.462288,-0.009485,0.73705,0.432066,-0.022235,0.733242,0.479113,-0.017315,0.726304,0.512199,-0.009374
A,0.713641,0.61837,-0.0,0.671721,0.582437,-0.011409,0.637225,0.516517,-0.013622,0.616402,0.466564,-0.01664,0.595437,0.449374,-0.017507,0.653166,0.462447,0.003149,0.664717,0.419788,-0.014978,0.670127,0.470739,-0.025466,0.670714,0.507243,-0.029192,0.680652,0.458254,0.002677,0.692268,0.421055,-0.019155,0.69569,0.487684,-0.025185,0.694645,0.528039,-0.022982,0.706012,0.458916,-0.001268,0.717481,0.430713,-0.023124,0.715551,0.493868,-0.020321,0.710823,0.534182,-0.011248,0.729248,0.464583,-0.00592,0.736613,0.433583,-0.017513,0.732751,0.478842,-0.012554,0.726146,0.510329,-0.004793
A,0.713233,0.614476,-0.0,0.670882,0.582801,-0.011996,0.636321,0.516129,-0.01468,0.616081,0.464356,-0.017957,0.595108,0.447093,-0.019227,0.652599,0.460988,0.00048,0.662655,0.419415,-0.01828,0.668473,0.469991,-0.029092,0.669723,0.505121,-0.033051,0.680119,0.457569,0.000152,0.691062,0.419903,-0.022321,0.694358,0.487123,-0.028614,0.693347,0.52747,-0.026772,0.705407,0.457777,-0.003499,0.716749,0.427414,-0.026213,0.713954,0.49193,-0.023776,0.708749,0.533238,-0.014982,0.728571,0.462284,-0.007826,0.736462,0.430671,-0.020617,0.732176,0.47655,-0.016332,0.725056,0.509229,-0.008963
A,0.711554,0.615539,-0.0,0.670258,0.582853,-0.011338,0.636074,0.51593,-0.013761,0.615928,0.464668,-0.016907,0.595028,0.447743,-0.018074,0.652116,0.462055,0.001499,0.661533,0.42125,-0.01701,0.667367,0.472168,-0.027901,0.669404,0.509067,-0.031874,0.679421,0.458464,0.000768,0.689264,0.420346,-0.020806,0.692753,0.48552,-0.026998,0.692282,0.526623,-0.025285,0.704703,0.459347,-0.003322,0.715301,0.428621,-0.024857,0.713083,0.490898,-0.022203,0.708531,0.532558,-0.013619,0.727898,0.464406,-0.00813,0.735061,0.431549,-0.02005,0.73122,0.475959,-0.015419,0.724668,0.508939,-0.00804
A,0.710974,0.616943,-0.0,0.670202,0.581472,-0.011012,0.636748,0.516311,-0.013641,0.616148,0.465831,-0.017194,0.594759,0.448519,-0.018753,0.65188,0.462227,0.003069,0.665051,0.419152,-0.01533,0.670255,0.467252,-0.026318,0.669937,0.503489,-0.030356,0.679294,0.458783,0.00223,0.692719,0.419835,-0.019349,0.695825,0.484654,-0.025781,0.693906,0.525205,-0.024078,0.704405,0.459378,-0.002003,0.717448,0.429152,-0.023758,0.715132,0.491047,-0.021502,0.709566,0.531799,-0.012912,0.727262,0.464497,-0.006893,0.736137,0.431839,-0.018715,0.732035,0.475864,-0.014137,0.724517,0.507756,-0.006636
A,0.712062,0.614386,-0.0,0.669917,0.582848,-0.010696,0.635553,0.517292,-0.013024,0.615797,0.465598,-0.016288,0.594776,0.448865,-0.017588,0.652908,0.46076,0.002629,0.661611,0.420322,-0.01567,0.667877,0.470256,-0.026534,0.670266,0.506606,-0.03046,0.680004,0.457268,0.001617,0.68945,0.421016,-0.019893,0.693624,0.485838,-0.026197,0.693569,0.526411,-0.024475,0.70488,0.457993,-0.002728,0.71474,0.428421,-0.02418,0.713024,0.490333,-0.021597,0.708662,0.531123,-0.012978,0.727744,0.462975,-0.007742,0.734463,0.431189,-0.01943,0.730592,0.475649,-0.014722,0.72395,0.507906,-0.00725
A,0.712638,0.61623,-0.0,0.671328,0.585176,-0.011728,0.636332,0.520638,-0.014955,0.615305,0.468313,-0.018907,0.593762,0.448788,-0.020685,0.650916,0.464804,0.000564,0.662905,0.419166,-0.019063,0.668105,0.471571,-0.030189,0.668487,0.509583,-0.034117,0.678001,0.460223,-0.000179,0.690256,0.419151,-0.022913,0.693584,0.4864,-0.028977,0.692167,0.527093,-0.026898,0.702957,0.459392,-0.004383,0.715645,0.427599,-0.02706,0.713427,0.491701,-0.024097,0.708023,0.532862,-0.014987,0.725852,0.462769,-0.00929,0.7345,0.430547,-0.021611,0.730661,0.477036,-0.016756,0.72302,0.509899,-0.009055
A,0.710851,0.615871,-0.0,0.670994,0.582434,-0.00976,0.636765,0.519491,-0.012424,0.616844,0.469244,-0.016331,0.596063,0.449157,-0.01855,0.653792,0.464338,0.003169,0.65951,0.422227,-0.015495,0.665138,0.468105,-0.027417,0.667911,0.506912,-0.031892,0.680755,0.459319,0.00163,0.68818,0.421917,-0.020238,0.692509,0.485031,-0.027745,0.693322,0.529916,-0.026694,0.705705,0.45874,-0.003056,0.713588,0.429209,-0.024557,0.71219,0.49018,-0.02295,0.70854,0.534425,-0.014855,0.728863,0.462501,-0.008293,0.733177,0.431391,-0.020073,0.729555,0.475125,-0.015507,0.723612,0.50889,-0.007979
A,0.71129,0.615709,-0.0,0.671375,0.582763,-0.010795,0.63706,0.520769,-0.013852,0.616147,0.470142,-0.017935,0.595026,0.449217,-0.020072,0.652103,0.467062,0.002253,0.660652,0.421058,-0.017064,0.66553,0.467822,-0.028624,0.666469,0.505117,-0.032755,0.679434,0.46088,0.001231,0.689019,0.421699,-0.02126,0.692881,0.486406,-0.028071,0.692246,0.52758,-0.026427,0.704778,0.459177,-0.003095,0.71449,0.427912,-0.025623,0.712958,0.490995,-0.022997,0.708059,0.533111,-0.013976,0.727966,0.462199,-0.008033,0.734469,0.431583,-0.020404,0.73062,0.477266,-0.01546,0.723428,0.509785,-0.007524
A,0.712982,0.616121,-0.0,0.671339,0.584068,-0.01151,0.636739,0.519306,-0.014303,0.615868,0.466848,-0.017953,0.594768,0.447762,-0.019537,0.652235,0.461058,0.002782,0.662324,0.419525,-0.015878,0.668495,0.470575,-0.026936,0.670179,0.507843,-0.03088,0.679385,0.457305,0.002188,0.689725,0.419914,-0.019681,0.694078,0.486279,-0.026215,0.693734,0.527337,-0.024474,0.70454,0.457761,-0.001877,0.714956,0.426913,-0.024106,0.71338,0.490056,-0.021803,0.708995,0.531813,-0.013026,0.727713,0.462449,-0.006611,0.734337,0.428848,-0.018811,0.730462,0.47414,-0.014168,0.723698,0.507669,-0.006494
A,0.71235,0.616542,-0.0,0.671074,0.583295,-0.011872,0.636775,0.518951,-0.015345,0.615661,0.467722,-0.019539,0.594047,0.448565,-0.021705,0.651601,0.463043,0.000554,0.661335,0.42094,-0.01827,0.668002,0.470887,-0.029388,0.66979,0.506898,-0.033561,0.678897,0.458819,-0.000143,0.689338,0.419972,-0.022233,0.693664,0.485205,-0.028571,0.693237,0.527073,-0.026864,0.704099,0.458832,-0.004162,0.715001,0.427638,-0.02621,0.713445,0.489976,-0.023416,0.709072,0.532206,-0.014539,0.727034,0.463484,-0.008915,0.734163,0.430364,-0.020904,0.730562,0.475312,-0.015946,0.723987,0.508636,-0.008218
A,0.710711,0.614517,-0.0,0.670228,0.581988,-0.011942,0.635769,0.516564,-0.01509,0.615646,0.465332,-0.018999,0.594813,0.447422,-0.020881,0.65168,0.458369,0.001511,0.663094,0.419172,-0.018481,0.670552,0.470086,-0.030618,0.672902,0.508651,-0.035068,0.678758,0.454684,0.000675,0.691306,0.419258,-0.022793,0.695788,0.486469,-0.029927,0.694706,0.529497,-0.028235,0.703424,0.455659,-0.003678,0.716248,0.427082,-0.026849,0.714692,0.490978,-0.024505,0.709357,0.53295,-0.015464,0.725735,0.461177,-0.008781,0.735041,0.430688,-0.021613,0.73139,0.476461,-0.016909,0.723535,0.50887,-0.009001
A,0.711071,0.616708,-0.0,0.670262,0.583752,-0.012454,0.635621,0.517424,-0.015301,0.61535,0.466126,-0.018754,0.594757,0.447979,-0.020014,0.650874,0.458705,0.002298,0.663907,0.419194,-0.017358,0.671088,0.470009,-0.029131,0.672768,0.508376,-0.033337,0.67831,0.455156,0.001891,0.691601,0.419692,-0.021299,0.695948,0.486521,-0.028217,0.694584,0.529123,-0.026265,0.703251,0.456298,-0.002197,0.716666,0.428118,-0.025285,0.715013,0.49144,-0.023067,0.709482,0.533156,-0.014003,0.725768,0.462148,-0.007094,0.735342,0.431489,-0.020024,0.731554,0.476758,-0.015633,0.723512,0.509175,-0.007864
A,0.712062,0.614149,-0.0,0.67092,0.582061,-0.012763,0.635817,0.516379,-0.015653,0.614859,0.466187,-0.019012,0.59385,0.448364,-0.020067,0.65162,0.460638,0.000761,0.66184,0.418669,-0.018316,0.667454,0.468769,-0.029049,0.668748,0.504857,-0.032718,0.679022,0.456439,0.000833,0.690095,0.418985,-0.021897,0.693563,0.484286,-0.028221,0.692463,0.524492,-0.026164,0.703845,0.45585,-0.002645,0.715392,0.428508,-0.025603,0.713222,0.49143,-0.023478,0.708028,0.532044,-0.014643,0.726466,0.459311,-0.006874,0.734096,0.430193,-0.019507,0.730475,0.475217,-0.01536,0.723452,0.507051,-0.007976
A,0.710938,0.61431,-0.0,0.670579,0.584179,-0.01307,0.636165,0.519141,-0.017092,0.615523,0.467264,-0.021501,0.594517,0.447313,-0.023649,0.65085,0.460497,-0.001508,0.662538,0.418658,-0.021973,0.66873,0.470509,-0.033554,0.670026,0.5078,-0.03766,0.67819,0.456853,-0.001901,0.691133,0.419457,-0.026076,0.694209,0.487711,-0.032759,0.69198,0.528444,-0.030767,0.702961,0.45691,-0.005743,0.715864,0.428378,-0.029788,0.713104,0.49296,-0.027176,0.70669,0.532458,-0.017904,0.725374,0.460871,-0.0103,0.73425,0.429564,-0.023396,0.730656,0.47588,-0.018406,0.722851,0.506772,-0.010299
A,0.710773,0.612475,-0.0,0.670325,0.580083,-0.01183,0.635926,0.516735,-0.015025,0.614824,0.466892,-0.01904,0.594194,0.447888,-0.021032,0.652877,0.459037,0.001853,0.660399,0.417859,-0.017045,0.666621,0.463955,-0.028284,0.669225,0.499119,-0.032311,0.679975,0.455291,0.001207,0.689643,0.418783,-0.021514,0.693917,0.483649,-0.028219,0.694216,0.525264,-0.026247,0.704516,0.455759,-0.002869,0.714274,0.428699,-0.025709,0.712704,0.491229,-0.02358,0.708612,0.532579,-0.014571,0.727124,0.460555,-0.007637,0.733448,0.430089,-0.020114,0.729975,0.474523,-0.015465,0.723705,0.506451,-0.007573
A,0.710082,0.614222,-0.0,0.669504,0.581814,-0.011221,0.635692,0.519395,-0.014859,0.615034,0.468982,-0.019475,0.59439,0.447294,-0.022065,0.652594,0.459531,0.001548,0.660663,0.41775,-0.017568,0.666407,0.46514,-0.029099,0.668152,0.501627,-0.033312,0.679444,0.456098,0.000338,0.688117,0.419444,-0.021591,0.691778,0.483301,-0.028261,0.691434,0.52404,-0.026703,0.70408,0.457001,-0.004216,0.713185,0.428428,-0.026324,0.711251,0.490337,-0.023812,0.70684,0.531439,-0.014975,0.726847,0.462424,-0.009456,0.732885,0.429655,-0.02144,0.728962,0.473594,-0.016307,0.722315,0.505918,-0.008278
A,0.710446,0.611086,-0.0,0.669044,0.578534,-0.011486,0.634439,0.517211,-0.014679,0.613878,0.466961,-0.01867,0.59303,0.446974,-0.020728,0.649222,0.460962,0.001165,0.660181,0.417338,-0.018118,0.666213,0.462844,-0.029743,0.667058,0.499135,-0.034004,0.676207,0.455511,0.000554,0.688712,0.417217,-0.022053,0.69277,0.48062,-0.029015,0.691382,0.52194,-0.027524,0.700993,0.454657,-0.003333,0.71377,0.425217,-0.026066,0.712061,0.487553,-0.023902,0.7065,0.529223,-0.015107,0.72332,0.458996,-0.007858,0.731879,0.428566,-0.020496,0.728587,0.473668,-0.015905,0.721478,0.506077,-0.008144
A,0.709275,0.610334,-0.0,0.669185,0.578393,-0.010843,0.634942,0.516275,-0.014179,0.614513,0.465627,-0.018659,0.593269,0.444642,-0.0214,0.650548,0.459452,0.002556,0.658145,0.417251,-0.016978,0.665573,0.461118,-0.029597,0.668595,0.49912,-0.03446,0.677084,0.454337,0.001352,0.687663,0.41835,-0.021057,0.692658,0.480437,-0.028891,0.692358,0.5235,-0.028183,0.701777,0.454517,-0.003156,0.712935,0.425619,-0.025145,0.711783,0.486846,-0.0232,0.707016,0.530041,-0.014865,0.724271,0.459436,-0.008338,0.731851,0.428406,-0.020108,0.728564,0.472742,-0.015069,0.721732,0.505503,-0.007181
A,0.709957,0.609435,-0.0,0.66956,0.579424,-0.011701,0.634975,0.51935,-0.015317,0.614136,0.467913,-0.019879,0.593301,0.445526,-0.022389,0.650156,0.458382,0.002362,0.658149,0.417445,-0.017312,0.665516,0.464728,-0.029525,0.668635,0.501722,-0.034087,0.676849,0.453329,0.001424,0.687602,0.416733,-0.021253,0.692371,0.480955,-0.028686,0.691734,0.522631,-0.027468,0.701264,0.45304,-0.003005,0.713394,0.425521,-0.025833,0.711851,0.487425,-0.023972,0.706644,0.528909,-0.015355,0.723378,0.45755,-0.008142,0.73219,0.426447,-0.020507,0.728865,0.470559,-0.015746,0.721786,0.502903,-0.007844
A,0.709509,0.610785,-0.0,0.669867,0.578768,-0.011967,0.635074,0.516763,-0.015503,0.6139,0.465619,-0.019811,0.592679,0.44549,-0.022246,0.648301,0.459402,0.001632,0.656058,0.419505,-0.018101,0.666124,0.464327,-0.030548,0.671128,0.500378,-0.035242,0.675563,0.453015,0.000868,0.686809,0.41729,-0.022274,0.693415,0.480337,-0.030125,0.693969,0.52419,-0.028972,0.700711,0.451856,-0.003288,0.713008,0.425289,-0.026394,0.712688,0.486834,-0.024792,0.708341,0.530172,-0.016165,0.723151,0.455718,-0.008165,0.731798,0.4262,-0.020942,0.729018,0.471141,-0.016324,0.722275,0.504926,-0.008367
A,0.709451,0.608909,-0.0,0.668415,0.578704,-0.011526,0.633998,0.517609,-0.014956,0.613636,0.465697,-0.01929,0.59259,0.44486,-0.021738,0.649754,0.458226,0.00204,0.655558,0.417841,-0.01732,0.664622,0.46514,-0.029556,0.670181,0.502082,-0.034201,0.67712,0.452876,0.001028,0.685478,0.416245,-0.0214,0.691443,0.480084,-0.028889,0.693063,0.523793,-0.027704,0.702392,0.452813,-0.003364,0.711475,0.425058,-0.025941,0.710836,0.48669,-0.024014,0.707563,0.529968,-0.01538,0.725494,0.457586,-0.00845,0.731027,0.426441,-0.021023,0.727744,0.470912,-0.016211,0.72186,0.504944,-0.008252
A,0.709476,0.609551,-0.0,0.668292,0.577912,-0.011287,0.634077,0.517318,-0.014525,0.613557,0.465368,-0.018849,0.592487,0.444289,-0.021361,0.649973,0.458495,0.003608,0.65556,0.418725,-0.015822,0.664055,0.465087,-0.02841,0.66921,0.501935,-0.033242,0.677028,0.453023,0.002473,0.684736,0.416474,-0.019917,0.690488,0.479711,-0.027814,0.69239,0.523695,-0.026822,0.702174,0.452914,-0.002145,0.710868,0.425304,-0.024843,0.710103,0.486884,-0.023338,0.707053,0.530968,-0.01482,0.725344,0.457868,-0.007467,0.730613,0.42685,-0.020235,0.727045,0.471029,-0.015696,0.721105,0.505726,-0.00781
A,0.710428,0.611642,-0.0,0.669554,0.579556,-0.012351,0.634544,0.517512,-0.015984,0.613045,0.466285,-0.0203,0.591143,0.446133,-0.022582,0.647164,0.463801,0.000791,0.658096,0.41678,-0.018773,0.665507,0.462596,-0.030504,0.666548,0.498668,-0.034841,0.674622,0.456697,0.000522,0.687334,0.416026,-0.022422,0.692456,0.479769,-0.029836,0.690793,0.520922,-0.02865,0.699941,0.454169,-0.003078,0.712862,0.422608,-0.026182,0.711921,0.484991,-0.024273,0.706166,0.527244,-0.01564,0.722434,0.45671,-0.007363,0.731518,0.425504,-0.020231,0.728611,0.471231,-0.015718,0.721202,0.504526,-0.00799
A,0.708454,0.611508,-0.0,0.668939,0.580116,-0.012252,0.634481,0.51826,-0.016397,0.613172,0.466141,-0.021183,0.592141,0.443882,-0.023731,0.648072,0.461328,-0.000536,0.658306,0.414869,-0.020401,0.664415,0.465402,-0.031619,0.665275,0.502071,-0.035641,0.67511,0.456276,-0.001103,0.686206,0.417154,-0.024207,0.690087,0.483211,-0.030746,0.688752,0.522975,-0.029228,0.700302,0.455224,-0.004986,0.710981,0.424501,-0.028049,0.70952,0.487945,-0.02487,0.704898,0.528718,-0.015659,0.723534,0.458247,-0.00956,0.730258,0.425678,-0.022056,0.727472,0.471937,-0.016676,0.721128,0.504555,-0.008523
A,0.709033,0.610949,-0.0,0.668969,0.579585,-0.01107,0.634187,0.513864,-0.013974,0.61319,0.462021,-0.017805,0.591947,0.442794,-0.019786,0.648716,0.455383,0.001895,0.659642,0.414151,-0.017248,0.666557,0.462973,-0.028609,0.667958,0.498881,-0.032734,0.675594,0.45154,0.000837,0.687871,0.415844,-0.021556,0.691851,0.481999,-0.028218,0.690387,0.5231,-0.026504,0.700509,0.45184,-0.003566,0.712311,0.424619,-0.026179,0.710685,0.488334,-0.023768,0.705499,0.529076,-0.014866,0.723338,0.456413,-0.008575,0.731026,0.425085,-0.020775,0.727794,0.471144,-0.015681,0.720896,0.503551,-0.007643
A,0.707733,0.6116,-0.0,0.668325,0.580241,-0.012238,0.634412,0.518566,-0.01673,0.613475,0.465797,-0.021885,0.591729,0.443912,-0.024992,0.647064,0.459456,-0.000201,0.658795,0.414304,-0.019734,0.665299,0.462593,-0.031505,0.666388,0.499073,-0.036009,0.674198,0.454909,-0.000904,0.687374,0.415733,-0.023047,0.691386,0.48098,-0.02967,0.689721,0.52293,-0.028305,0.699334,0.454731,-0.004929,0.712335,0.422773,-0.027224,0.710552,0.48521,-0.02445,0.705244,0.527742,-0.015606,0.722256,0.459064,-0.009693,0.730897,0.425769,-0.022141,0.727719,0.470782,-0.017066,0.720727,0.504373,-0.009066
A,0.708412,0.609586,-0.0,0.667946,0.577831,-0.011884,0.633803,0.515879,-0.015769,0.612608,0.463855,-0.020262,0.591067,0.44384,-0.022715,0.646107,0.460516,-0.00042,0.659062,0.414838,-0.019735,0.664399,0.463599,-0.030803,0.663951,0.498273,-0.034924,0.673839,0.456102,-0.001256,0.687376,0.414881,-0.02357,0.690537,0.480492,-0.02974,0.688341,0.520329,-0.027966,0.699288,0.455156,-0.005345,0.712732,0.423582,-0.02805,0.710698,0.486993,-0.02504,0.705212,0.527959,-0.015906,0.722441,0.458769,-0.010078,0.731084,0.426161,-0.02251,0.728258,0.472119,-0.017249,0.72154,0.504507,-0.009171
A,0.707569,0.609404,-0.0,0.667569,0.579298,-0.011303,0.633688,0.515813,-0.014714,0.613345,0.463948,-0.018937,0.592437,0.443195,-0.021084,0.64696,0.459887,0.000536,0.657355,0.415995,-0.019324,0.663584,0.466008,-0.030862,0.665343,0.503052,-0.035014,0.674013,0.455856,-0.00065,0.686455,0.416516,-0.023453,0.690245,0.482743,-0.029741,0.689267,0.523694,-0.027866,0.698863,0.455693,-0.005198,0.711599,0.423787,-0.027745,0.709687,0.486994,-0.024564,0.704791,0.52806,-0.015376,0.7217,0.459497,-0.010458,0.730811,0.426033,-0.022781,0.727818,0.471215,-0.017571,0.721054,0.503409,-0.009533
A,0.708717,0.609138,-0.0,0.667955,0.578888,-0.013512,0.633751,0.517005,-0.01781,0.612678,0.464393,-0.022448,0.591569,0.443666,-0.024911,0.646729,0.455639,-0.000714,0.659315,0.414473,-0.020519,0.665346,0.465628,-0.03202,0.665872,0.502615,-0.036295,0.674245,0.451775,-0.000999,0.687408,0.415937,-0.023884,0.691079,0.482894,-0.030325,0.689621,0.525283,-0.028388,0.699309,0.451885,-0.004883,0.712262,0.425495,-0.028227,0.710619,0.489288,-0.025707,0.70595,0.531362,-0.016508,0.722574,0.456666,-0.009599,0.731055,0.425554,-0.022711,0.728161,0.471435,-0.017919,0.721337,0.504929,-0.009824
